2026-03-05 17:58:03,765 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set hi_size = 128 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,765 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb hi_size 128 None
2026-03-05 17:58:03,765 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set time_lag = 2 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,765 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb time_lag 2 None
2026-03-05 17:58:03,765 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set subsampling_ratio = 1.0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,765 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb subsampling_ratio 1.0 None
2026-03-05 17:58:03,766 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set C = 1 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,766 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb C 1 None
2026-03-05 17:58:03,766 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set H = 128 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,766 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb H 128 None
2026-03-05 17:58:03,766 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set W = 128 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,766 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb W 128 None
2026-03-05 17:58:03,766 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set num_workers = 0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,766 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb num_workers 0 None
